postnum	tweets	likes	bin_tweet	bin_like	diff_tweets_likes	prop_tweet	prop_like	comments	title	date	graphics	length	videos	gradelevel	johnsides	henryfarrell	joshuatucker	larrybartels	andrewrudalevige	andrewgelman	jamesfearon	erikvoeten	sarahbinder	ericachenoweth	danhopkins	nolanmccarty	gregorykoger	jonathanrobinson	vanessawilliamson	jasonlyall	hansnoel	suzannemettler	paul	laynamosley	catiebailard	presidency	potpourri	environmentalpolitics	war	comparativepolitics	publicopinion	blogs	politicalscienceandjournalism	campaignsandelections	politicaleconomy	legislativepolitics	graphiti	politicalparties	law	experimentalanalysis	othersocialscience	policy	media	foreignpolicy	internationalrelations	internationalsecurity	methodology	electoralfraud	institutions	frivolity	tedmccaggcartoons	academia	electionreports	immigration	judicial	itandpolitics	data	violence	politicseverywhere	bureaucracy	obituary	sports	politicalscience	protest	housekeeping	senateprocedure	newsletters	healthcare	politicalsciencenews	education	science	musicandotherpopularculture	transitions	politicaltheory	thisweekinpoliticalscience	generalpolitics	interestgroups	methepeople	valid	tweetLike	logtweetlike	has_graphics	smoothtweet	smoothlike	smoothtweetlike	logsmoothtweetlike	loglength	tweetrating	tweetsandlikes	nographicslikes
159	6	0	1	0	6	1	0	5	"Irregularities in Russian election?"	"12/11/2011"	1	121	0	7.912131	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	7	1	7	.845098	4.795791	.845098	0	
863	1	3	0	1	-2	.25	.75	1	"June 2011 Portuguese Parliamentary Elections: Pre-Election Report"	"5/4/2011"	1	2308	0	14.93698	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.3333333	-.4771212	1	2	4	.5	-.30103	7.744137	-.30103	1	
582	3	0	1	0	3	1	0	1	"Be careful what you vote against: Creating super committees"	"8/4/2011"	1	440	0	12.26462	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	4	1	4	.60206	6.086775	.60206	0	
95	18	6	1	0	12	.75	.25	6	"Iowa Caucus Results: 2012 vs. 2008"	"1/5/2012"	8	944	0	10.14699	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	.4771213	1	19	7	2.714286	.4336555	6.850126	.4336555	1	
501	5	46	0	1	-41	.0980392	.9019608	3	"The Origins of Conspiracy Theories"	"8/29/2011"	1	320	0	16.89783	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.1086956	-.9637879	1	6	47	.1276596	-.8939466	5.768321	-.8939466	1	
52	137	18	1	0	119	.883871	.116129	1	"Does Political Science Research Inform Policy Opinions of Scholars?"	"1/18/2012"	2	1052	0	12.97141	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7.611111	.8814481	1	138	19	7.263158	.8611255	6.958448	.8611255	1	
646	5	0	1	0	5	1	0	3	"Compromising in Theory and in Fact"	"7/18/2011"	2	199	0	9.200909	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	6	1	6	.7781513	5.293305	.7781513	0	
757	6	8	0	1	-2	.4285714	.5714286	1	"2011 Portuguese Parliamentary Election: Post-Election Report"	"6/8/2011"	3	3143	0	16.09905	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.75	-.1249387	1	7	9	.7777778	-.1091445	8.052933	-.1091445	1	
114	28	11	1	0	17	.7179487	.2820513	3	"We Really Don't Have Anti-Incumbent Elections"	"12/28/2011"	1	55	0	7.150682	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.545455	.4057653	1	29	12	2.416667	.3832168	4.007333	.3832168	1	
553	19	29	0	1	-10	.3958333	.6041667	6	"Mapping the Super Committee"	"8/11/2011"	2	539	0	13.90242	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.6551724	-.1836444	1	20	30	.6666667	-.1760912	6.289716	-.1760912	1	
701	6	19	0	1	-13	.24	.76	2	"Culture Wars in the Netherlands"	"6/28/2011"	1	800	0	10.83805	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.3157895	-.5006024	1	7	20	.35	-.455932	6.684612	-.455932	1	
717	8	42	0	1	-34	.16	.84	1	"Lots of Buzz about Drones"	"6/22/2011"	2	817	0	13.92629	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.1904762	-.7201593	1	9	43	.2093023	-.679226	6.705639	-.679226	1	
273	2	0	1	0	2	1	0	0	"The Monkey Cage @ The American Prospect"	"11/3/2011"	1	143	0	8.513889	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0				1	3	1	3	.4771213	4.962845	.4771213	0	
411	4	6	0	1	-2	.4	.6	1	"The Dictator's Handbook: Guest Posts"	"9/26/2011"	1	207	0	11.83861	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.6666667	-.1760912	1	5	7	.7142857	-.146128	5.332719	-.146128	1	
24	6	2	1	0	4	.75	.25	1	"Mitt Romney's Tax Problem"	"1/27/2012"	1	78	0	7.856717	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	.4771213	1	7	3	2.333333	.3679768	4.356709	.3679768	1	
520	15	23	0	1	-8	.3947369	.6052632	7	"Rick Perry's Eggheads"	"8/23/2011"	1	388	0	13.22747	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.6521739	-.1856366	1	16	24	.6666667	-.1760912	5.961005	-.1760912	1	
342	5	3	1	0	2	.625	.375	1	"Weekend Frivolity: Shadowy Advisors"	"10/14/2011"	1	104	0	8.526093	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.666667	.2218487	1	6	4	1.5	.1760913	4.644391	.1760913	1	
240	0	30	0	1	-30	0	1	4	"On Rick Perry's Proposal to Cut the Pay of Members of Congress"	"11/16/2011"	1	127	0	9.376309	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	31	.0322581	-1.491362	4.844187	-1.491362	0	
467	5	4	1	0	1	.5555556	.4444444	0	"Terrorism Over Time"	"9/9/2011"	3	408	0	12.055	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.25	.09691	1	6	5	1.2	.0791813	6.011267	.0791813	1	
697	2	0	1	0	2	1	0	4	"The fallacy of composition in brownstone Brooklyn"	"6/28/2011"	1	142	0	12.53528	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	3	1	3	.4771213	4.955827	.4771213	0	
242	5	24	0	1	-19	.1724138	.8275862	3	"Portfolios of Members of Congress *Underperform* the Wider Market"	"11/15/2011"	1	372	0	13.08659	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.2083333	-.6812413	1	6	25	.24	-.6197888	5.918894	-.6197888	1	
237	21	17	1	0	4	.5526316	.4473684	1	"Americans Don't Think That Using Nuclear Weapons is a Taboo"	"11/17/2011"	1	433	0	13.59959	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.235294	.0917704	1	22	18	1.222222	.0871502	6.070738	.0871502	1	
6	7	11	0	1	-4	.3888889	.6111111	2	"The Struggling Middle Class"	"2/2/2012"	1	300	0	11.69857	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.6363636	-.1962947	1	8	12	.6666667	-.1760912	5.703783	-.1760912	1	
60	38	24	1	0	14	.6129032	.3870968	4	"Changing Public Views of Martin Luther King"	"1/16/2012"	1	55	0	10.92286	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.583333	.1995724	1	39	25	1.56	.1931246	4.007333	.1931246	1	
440	4	19	0	1	-15	.173913	.8260869	1	"ù Question"	"9/16/2011"	1	720	0	13.94111	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.2105263	-.6766936	1	5	20	.25	-.60206	6.579251	-.60206	1	
629	17	8	1	0	9	.68	.32	2	"Did Air Conditioning Make Congress More Productive?"	"7/22/2011"	1	44	0	6.757273	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.125	.3273589	1	18	9	2	.30103	3.78419	.30103	1	
380	12	8	1	0	4	.6	.4	4	"Do Voter Identification Laws Depress Turnout? (Redux)"	"10/3/2011"	1	219	0	8.20706	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.5	.1760913	1	13	9	1.444444	.1597008	5.389072	.1597008	1	
345	19	6	1	0	13	.76	.24	0	"Dictator's Handbook V: Why Big Corporations are Like Rigged Election Autocracies"	"10/14/2011"	1	368	0	10.50451	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3.166667	.5006024	1	20	7	2.857143	.455932	5.908083	.455932	1	
391	6	4	1	0	2	.6	.4	5	"The Dictator's Handbook II: Understanding the Washington Jobs Debate"	"9/28/2011"	1	314	0	8.166032	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.5	.1760913	1	7	5	1.4	.146128	5.749393	.146128	1	
323	5	0	1	0	5	1	0	3	"Weekend Frivolity: Bad (Political!) Tats"	"10/21/2011"	1	11	0	6.01	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	6	1	6	.7781513	2.397895	.7781513	0	
178	5	16	0	1	-11	.2380952	.7619048	0	"Political Scientist Ryan Gosling"	"12/7/2011"	1	30	0	2.775833	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	.3125	-.50515	1	6	17	.3529412	-.4522977	3.401197	-.4522977	1	
28	26	111	0	1	-85	.189781	.810219	4	"If the Republican Candidates Were John Hughes Characters"	"1/25/2012"	2	10	0	4.964445	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.2342342	-.6303496	1	27	112	.2410714	-.6178542	2.302585	-.6178542	1	
714	8	0	1	0	8	1	0	0	"ù: I'd like to see a graph of relative change in death rates, with age on the x-axis"	"6/22/2011"	1	361	0	11.12148	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				1	9	1	9	.9542425	5.888878	.9542425	0	
381	8	13	0	1	-5	.3809524	.6190476	7	"Why Does Congress Flail? Voters reward positions more than success."	"10/3/2011"	1	469	0	14.40126	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.6153846	-.2108534	1	9	14	.6428571	-.1918855	6.150603	-.1918855	1	
94	10	0	1	0	10	1	0	0	"How Iowa Matters for NH"	"1/5/2012"	1	35	0	5.48	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	11	1	11	1.041393	3.555348	1.041393	0	
510	13	17	0	1	-4	.4333333	.5666667	5	"Twitter Is Faster than an Earthquake"	"8/25/2011"	1	28	1	-1.466364	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.7647059	-.1165056	1	14	18	.7777778	-.1091445	3.332205	-.1091445	1	
418	8	7	1	0	1	.5333334	.4666667	6	"Projecting The UN Security Council Vote on Palestine"	"9/23/2011"	1	473	0	9.326709	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.142857	.057992	1	9	8	1.125	.0511525	6.159095	.0511525	1	
236	6	62	0	1	-56	.0882353	.9117647	8	"Partisanship in Everything: Views of Godfather's Pizza"	"11/17/2011"	1	63	0	8.534375	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.0967742	-1.014241	1	7	63	.1111111	-.9542425	4.143135	-.9542425	1	
261	3	3	0	1	0	.5	.5	1	"On Potential Deals in the Super-Committee"	"11/8/2011"	1	806	0	15.34737	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	4	4	1	0	6.692084	0	1	
817	4	0	1	0	4	1	0	3	"The Guttenberg elegies"	"5/19/2011"	2	261	0	10.17462	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	5	1	5	.69897	5.56452	.69897	0	
393	3	1	1	0	2	.75	.25	1	"Obama's Small Donors: Slow, or Perfectly Normal?"	"9/28/2011"	1	576	0	11.79696	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	.4771213	1	4	2	2	.30103	6.356108	.30103	1	
355	2	0	1	0	2	1	0	0	"Expert Analysis: Tymoshenko Verdict in Ukraine"	"10/12/2011"	1	1020	0	13.366	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	3	1	3	.4771213	6.927558	.4771213	0	
410	10	31	0	1	-21	.2439024	.7560976	5	"The Dictator's Handbook I: Gaddafi's Failing? Too Kind"	"9/26/2011"	3	555	0	9.483348	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.3225806	-.4913617	1	11	32	.34375	-.4637573	6.318968	-.4637573	1	
547	14	10	1	0	4	.5833333	.4166667	2	"Why the Iowa Straw Poll Maybe Doesn't Matter All That Much"	"8/14/2011"	1	332	0	11.74687	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.4	.146128	1	15	11	1.363636	.1346986	5.805135	.1346986	1	
309	7	0	1	0	7	1	0	1	"GOP Insiders Seemingly Confident in Herman Cain's Viability"	"10/26/2011"	1	326	0	9.107107	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	8	1	8	.90309	5.786897	.90309	0	
517	6	4	1	0	2	.6	.4	2	"ù"	"8/23/2011"	1	252	0	11.22032	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.5	.1760913	1	7	5	1.4	.146128	5.529429	.146128	1	
119	12	8	1	0	4	.6	.4	1	"Maybe We're Underestimating Glenn Beck"	"12/24/2011"	1	8	0	8.095	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.5	.1760913	1	13	9	1.444444	.1597008	2.079442	.1597008	1	
478	9	1	1	0	8	.9	.1	1	"How Much Does the Republican Nominee Matter?"	"9/8/2011"	1	366	0	9.199011	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	.9542425	1	10	2	5	.69897	5.902633	.69897	1	
290	24	27	0	1	-3	.4705882	.5294118	4	"Redistributing Upwards"	"10/31/2011"	1	509	0	14.69228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.8888889	-.0511525	1	25	28	.8928571	-.049218	6.232448	-.049218	1	
292	9	3	1	0	6	.75	.25	3	"When Can You Trust Polling about Ballot Measures?"	"10/31/2011"	1	675	0	12.24064	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	.4771213	1	10	4	2.5	.39794	6.514713	.39794	1	
294	3	28	0	1	-25	.0967742	.9032258	0	"Seif Gadhafi and the International Criminal Court"	"10/29/2011"	1	781	0	19.73316	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.1071429	-.9700367	1	4	29	.137931	-.860338	6.660575	-.860338	1	
733	0	0	0	1	0			0	"How Democrats Interpreted NY-26"	"6/16/2011"	2	547	0	11.53845	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	1	0	6.304449	0	0	
58	4	0	1	0	4	1	0	0	"Mitt Romney: Still Inevitable"	"1/16/2012"	1	10	0	1.675	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	5	1	5	.69897	2.302585	.69897	0	
230	13	9	1	0	4	.5909091	.4090909	6	"Forecasting Elections with Real-Time Economic Data"	"11/22/2011"	5	490	0	11.17293	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.444444	.1597008	1	14	10	1.4	.146128	6.194406	.146128	1	
