"","postnum","tweets","likes","bin_tweet","bin_like","diff_tweets_likes","prop_tweet","prop_like","Comments","title","date","Graphics","Length","videos","gradelevel","johnsides","henryfarrell","joshuatucker","larrybartels","andrewrudalevige","andrewgelman","jamesfearon","erikvoeten","sarahbinder","ericachenoweth","danhopkins","nolanmccarty","gregorykoger","jonathanrobinson","vanessawilliamson","jasonlyall","hansnoel","suzannemettler","paul","laynamosley","catiebailard","presidency","potpourri","environmentalpolitics","war","comparativepolitics","publicopinion","blogs","politicalscienceandjournalism","campaignsandelections","politicaleconomy","legislativepolitics","graphiti","politicalparties","law","experimentalanalysis","othersocialscience","policy","media","foreignpolicy","internationalrelations","internationalsecurity","methodology","electoralfraud","institutions","frivolity","tedmccaggcartoons","academia","electionreports","immigration","judicial","itandpolitics","data","violence","politicseverywhere","bureaucracy","obituary","sports","politicalscience","protest","housekeeping","senateprocedure","newsletters","healthcare","politicalsciencenews","education","science","musicandotherpopularculture","transitions","politicaltheory","thisweekinpoliticalscience","generalpolitics","interestgroups","methepeople","valid","tweetLike","logtweetlike","has_graphics","smoothtweet","smoothlike","smoothtweetlike","logsmoothtweetlike","loglength","tweetrating","tweetsandlikes","year","day","month","newdate","weekday","weekdaynum","weekday01","sincelast"
"736",742,0,0,0,1,0,NA,NA,0,"What to Watch for in Tonight's GOP Debate","6/13/2011",0,123,0,14.4460430145264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,1,1,0,4.81218433380127,0,0,"2011","13","6",2011-06-13,"Monday","1",1,0
"737",743,6,6,0,1,0,0.5,0.5,3,"Everything is Obvious (once you know the answer)","6/13/2011",0,3949,0,9.85628509521484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,7,7,1,0,8.28121757507324,0,1,"2011","13","6",2011-06-13,"Monday","1",1,0
"738",744,4,1,1,0,3,0.800000011920929,0.200000002980232,1,"Public Opinion about the Filibuster During the Health Care Reform Debate","6/13/2011",0,501,0,13.3188238143921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.60206001996994,0,5,2,2.5,0.397940009832382,6.21660614013672,0.397940009832382,1,"2011","13","6",2011-06-13,"Monday","1",1,1
"739",745,1,0,1,0,1,1,0,0,"The American Panel Survey","6/12/2011",0,135,0,9.82451152801514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,2,1,2,0.30103000998497,4.90527486801147,0.30103000998497,0,"2011","12","6",2011-06-12,"Sunday","0",0,0
"740",746,3,0,1,0,3,1,0,0,"Turkish Neocons?","6/12/2011",0,286,0,13.4952249526978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,4,1,4,0.60206001996994,5.65599203109741,0.60206001996994,0,"2011","12","6",2011-06-12,"Sunday","0",0,1
"741",747,3,0,1,0,3,1,0,4,"Toward a better understanding of the peaceful society of First World War trenches","6/11/2011",0,412,0,12.9355230331421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,4,1,4,0.60206001996994,6.02102327346802,0.60206001996994,0,"2011","11","6",2011-06-11,"Saturday","6",0,1
"742",748,5,6,0,1,-1,0.454545468091965,0.545454561710358,3,"Controversy over the Christakis-Fowler findings on the contagion of obesity","6/10/2011",0,1632,0,9.56705570220947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.833333313465118,-0.0791812539100647,0,6,7,0.857142865657806,-0.0669467821717262,7.39756155014038,-0.0669467821717262,1,"2011","10","6",2011-06-10,"Friday","5",1,0
"743",749,2,2,0,1,0,0.5,0.5,5,"Potpourri (Political Scientists Making News Edition)","6/10/2011",0,55,0,25.8464279174805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,1,0,4.00733327865601,0,1,"2011","10","6",2011-06-10,"Friday","5",1,0
"744",750,11,13,0,1,-2,0.458333343267441,0.541666686534882,3,"Fairness, Equality, and Public Opinion about Health Care","6/10/2011",0,638,0,16.0763664245605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.846153855323792,-0.0725506618618965,0,12,14,0.857142865657806,-0.0669467821717262,6.45833826065063,-0.0669467821717262,1,"2011","10","6",2011-06-10,"Friday","5",1,1
"745",751,3,2,1,0,1,0.600000023841858,0.400000005960464,0,"Exciting Things About Tim Pawlenty!","6/9/2011",0,4,0,-3.20499992370605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0.176091253757477,0,4,3,1.33333337306976,0.124938748776913,1.3862943649292,0.124938748776913,1,"2011","9","6",2011-06-09,"Thursday","4",1,0
"746",752,3,0,1,0,3,1,0,1,"All politics is loco","6/9/2011",0,30,0,3.06833338737488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,4,1,4,0.60206001996994,3.40119743347168,0.60206001996994,0,"2011","9","6",2011-06-09,"Thursday","4",1,0
"747",753,3,0,1,0,3,1,0,1,"Whistleblower vs. Leaker?","6/9/2011",0,218,0,9.91875743865967,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,4,1,4,0.60206001996994,5.3844952583313,0.60206001996994,0,"2011","9","6",2011-06-09,"Thursday","4",1,1
"748",754,4,27,0,1,-23,0.129032254219055,0.870967745780945,1,"Can Anthony Weiner Survive?","6/8/2011",1,631,0,8.8304967880249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.148148149251938,-0.829303741455078,1,5,28,0.178571432828903,-0.748188018798828,6.44730567932129,-0.748188018798828,1,"2011","8","6",2011-06-08,"Wednesday","3",1,0
"749",755,2,0,1,0,2,1,0,0,"France's Comparative Advantage: Neo-Liberalism","6/8/2011",0,378,0,12.6508913040161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,3,1,3,0.477121263742447,5.93489408493042,0.477121263742447,0,"2011","8","6",2011-06-08,"Wednesday","3",1,0
"750",756,0,0,0,1,0,NA,NA,0,"Potpourri (Health Care Edition)","6/8/2011",0,45,0,3.74857139587402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,1,1,0,3.80666255950928,0,0,"2011","8","6",2011-06-08,"Wednesday","3",1,0
"751",757,6,8,0,1,-2,0.428571432828903,0.571428596973419,1,"2011 Portuguese Parliamentary Election: Post-Election Report","6/8/2011",3,3143,0,16.099048614502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,-0.124938733875751,1,7,9,0.777777791023254,-0.10914446413517,8.05293273925781,-0.10914446413517,1,"2011","8","6",2011-06-08,"Wednesday","3",1,0
"752",758,18,16,1,0,2,0.529411792755127,0.470588237047195,7,"Top ten plagiarism excuses","6/8/2011",0,304,0,3.07838702201843,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.125,0.0511525236070156,0,19,17,1.11764705181122,0.0483046770095825,5.71702766418457,0.0483046770095825,1,"2011","8","6",2011-06-08,"Wednesday","3",1,0
"753",759,0,1,0,1,-1,0,1,4,"An Idea to Reduce Referee Burden","6/8/2011",0,335,0,10.3702383041382,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,2,0.5,-0.30103000998497,5.8141303062439,-0.30103000998497,0,"2011","8","6",2011-06-08,"Wednesday","3",1,1
"754",760,1,0,1,0,1,1,0,1,"Roundtable on Martha Nussbaum's Not for Profit: Why Democray Needs the Humanities","6/7/2011",0,119,0,3.70954537391663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,0,2,1,2,0.30103000998497,4.77912330627441,0.30103000998497,0,"2011","7","6",2011-06-07,"Tuesday","2",1,0
"755",761,10,27,0,1,-17,0.270270258188248,0.72972971200943,2,"Who Is the GOP's Most Electable Candidate?","6/7/2011",0,449,0,12.6736259460449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.370370358228683,-0.431363791227341,0,11,28,0.392857134342194,-0.405765354633331,6.10702276229858,-0.405765354633331,1,"2011","7","6",2011-06-07,"Tuesday","2",1,0
"756",762,1,0,1,0,1,1,0,4,"Republicans Heart the Medicare Prescription Drug Plan","6/7/2011",0,643,0,12.4126653671265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,2,1,2,0.30103000998497,6.46614456176758,0.30103000998497,0,"2011","7","6",2011-06-07,"Tuesday","2",1,0
"757",763,7,15,0,1,-8,0.318181812763214,0.681818187236786,3,"How Majority Parties Maintain Their Cartel: Buying Off Centrists","6/7/2011",0,549,0,12.3683786392212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.466666668653488,-0.330993205308914,0,8,16,0.5,-0.30103000998497,6.30809831619263,-0.30103000998497,1,"2011","7","6",2011-06-07,"Tuesday","2",1,0
"758",764,2,0,1,0,2,1,0,4,"ù","6/7/2011",0,309,0,9.56259441375732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,3,1,3,0.477121263742447,5.73334121704102,0.477121263742447,0,"2011","7","6",2011-06-07,"Tuesday","2",1,1
"759",765,1,0,1,0,1,1,0,4,"ù: a course for political science graduate students","6/6/2011",0,370,0,9.17547702789307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,2,1,2,0.30103000998497,5.91350317001343,0.30103000998497,0,"2011","6","6",2011-06-06,"Monday","1",1,0
"760",766,2,0,1,0,2,1,0,2,"Measuring Faculty Productivity (or not)","6/6/2011",0,635,0,15.1818752288818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,3,1,3,0.477121263742447,6.45362520217896,0.477121263742447,0,"2011","6","6",2011-06-06,"Monday","1",1,0
"761",767,1,0,1,0,1,1,0,0,"Serbia and the EU","6/6/2011",0,333,0,13.7529563903809,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,2,1,2,0.30103000998497,5.80814266204834,0.30103000998497,0,"2011","6","6",2011-06-06,"Monday","1",1,0
"762",768,3,19,0,1,-16,0.136363640427589,0.863636374473572,1,"Drug-Testing and TANF","6/6/2011",0,371,0,15.3974962234497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.157894730567932,-0.801632344722748,0,4,20,0.200000002980232,-0.698970019817352,5.91620206832886,-0.698970019817352,1,"2011","6","6",2011-06-06,"Monday","1",1,1
"763",769,5,0,1,0,5,1,0,8,"U.S. voter participation has not fallen steadily over the past few decades","6/5/2011",1,185,0,8.0994291305542,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,6,1,6,0.778151273727417,5.22035598754883,0.778151273727417,0,"2011","5","6",2011-06-05,"Sunday","0",0,1
"764",770,2,0,1,0,2,1,0,0,"Correlation is (newsworthy, so why) not causation?","6/4/2011",0,30,0,2.47000002861023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,3,1,3,0.477121263742447,3.40119743347168,0.477121263742447,0,"2011","4","6",2011-06-04,"Saturday","6",0,1
"765",771,5,3,1,0,2,0.625,0.375,0,"Surrender (but don't give yourself away)","6/3/2011",0,771,0,14.4889297485352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.66666662693024,0.221848741173744,0,6,4,1.5,0.176091253757477,6.64768838882446,0.176091253757477,1,"2011","3","6",2011-06-03,"Friday","5",1,0
"766",772,1,1,0,1,0,0.5,0.5,0,"Leading a Multipolar World","6/3/2011",0,140,0,8.90134620666504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,0,4.94164228439331,0,1,"2011","3","6",2011-06-03,"Friday","5",1,0
"767",773,3,0,1,0,3,1,0,4,"The importance of acting in politics","6/3/2011",0,248,0,6.3899712562561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,0,4,1,4,0.60206001996994,5.51342868804932,0.60206001996994,0,"2011","3","6",2011-06-03,"Friday","5",1,1
"768",774,10,12,0,1,-2,0.454545468091965,0.545454561710358,1,"Anthony Weiner's 6/2 Schedule","6/2/2011",1,24,0,5.8066668510437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.833333313465118,-0.0791812539100647,1,11,13,0.846153855323792,-0.0725506618618965,3.178053855896,-0.0725506618618965,1,"2011","2","6",2011-06-02,"Thursday","4",1,0
"769",775,13,11,1,0,2,0.541666686534882,0.458333343267441,1,"Visualizing Impressions of the Republican Field","6/2/2011",1,94,0,9.93496799468994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.18181812763214,0.0725506469607353,1,14,12,1.16666662693024,0.0669467747211456,4.54329490661621,0.0669467747211456,1,"2011","2","6",2011-06-02,"Thursday","4",1,0
"770",776,3,3,0,1,0,0.5,0.5,0,"Ambassador McFaul","6/2/2011",0,713,0,14.5354328155518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,4,1,0,6.56948137283325,0,1,"2011","2","6",2011-06-02,"Thursday","4",1,0
"771",777,3,0,1,0,3,1,0,1,"Tarrow seminar","6/2/2011",0,21,0,7.36763143539429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,4,1,4,0.60206001996994,3.04452252388,0.60206001996994,0,"2011","2","6",2011-06-02,"Thursday","4",1,0
"772",778,43,22,1,0,21,0.661538481712341,0.338461548089981,1,"How inequality affects redistributive politics","6/2/2011",0,258,0,17.8409557342529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.95454549789429,0.291045784950256,0,44,23,1.91304349899292,0.281724840402603,5.55295944213867,0.281724840402603,1,"2011","2","6",2011-06-02,"Thursday","4",1,1
"773",779,9,17,0,1,-8,0.346153855323792,0.653846144676208,2,"ù of a University of Illinois sociology professor","6/1/2011",0,1090,0,8.10063076019287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.529411792755127,-0.276206374168396,0,10,18,0.555555582046509,-0.255272477865219,6.99393320083618,-0.255272477865219,1,"2011","1","6",2011-06-01,"Wednesday","3",1,0
"774",780,2,0,1,0,2,1,0,2,"Fifth Annual NYU-CESS Experimental Political Science Conference Save the Date","6/1/2011",0,105,0,8.97392272949219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,3,1,3,0.477121263742447,4.65396022796631,0.477121263742447,0,"2011","1","6",2011-06-01,"Wednesday","3",1,1
"775",781,6,0,1,0,6,1,0,4,"Where Do Political Donations Come From?","5/31/2011",0,543,0,12.8525457382202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,7,1,7,0.84509801864624,6.29710912704468,0.84509801864624,0,"2011","31","5",2011-05-31,"Tuesday","2",1,0
"776",782,6,8,0,1,-2,0.428571432828903,0.571428596973419,2,"Do Arab Media Stoke Anti-Americanism?","5/31/2011",0,684,0,17.5492286682129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,-0.124938733875751,0,7,9,0.777777791023254,-0.10914446413517,6.52795791625977,-0.10914446413517,1,"2011","31","5",2011-05-31,"Tuesday","2",1,1
"777",783,31,29,1,0,2,0.516666650772095,0.483333319425583,4,"Similarities and Differences between Eastern Europe in 1989 and the Middle East in 2011","5/30/2011",0,1323,0,12.7773189544678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.06896555423737,0.0289637111127377,0,32,30,1.06666672229767,0.0280287470668554,7.18765735626221,0.0280287470668554,1,"2011","30","5",2011-05-30,"Monday","1",1,1
"778",784,2,0,1,0,2,1,0,1,"In Which I Tell Tyler Cowen That He Features in a Dutch Novel","5/29/2011",0,47,0,8.85956478118896,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,3,1,3,0.477121263742447,3.85014748573303,0.477121263742447,0,"2011","29","5",2011-05-29,"Sunday","0",0,0
"779",785,5,1,1,0,4,0.833333313465118,0.16666667163372,3,"ù?","5/29/2011",0,744,0,11.650577545166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.698970019817352,0,6,2,3,0.477121263742447,6.61204099655151,0.477121263742447,1,"2011","29","5",2011-05-29,"Sunday","0",0,2
"780",786,3,2,1,0,1,0.600000023841858,0.400000005960464,8,"Could Judicial Elections Be Good For the Law?","5/27/2011",0,87,0,8.78637027740479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0.176091253757477,0,4,3,1.33333337306976,0.124938748776913,4.46590805053711,0.124938748776913,1,"2011","27","5",2011-05-27,"Friday","5",1,0
"781",787,5,0,1,0,5,1,0,5,"Tuxedos and Support for Obama","5/27/2011",1,275,0,9.18300342559814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,6,1,6,0.778151273727417,5.61677122116089,0.778151273727417,0,"2011","27","5",2011-05-27,"Friday","5",1,0
