Landing Page,Visits,Pages/Visit,Avg Time On,% New Visits,Bounce Rate,Year,Month,Day,Title
/2009/06/more_evidence_of_fraud_in_iran_1.html,20,1,0:00:00,75.00%,100.00%,2009,06,NA,More Evidence Of Fraud In Iran 1
/2009/06/polarization_and_health_care_r.html,20,1.25,0:00:26,50.00%,75.00%,2009,06,NA,Polarization And Health Care R
/2009/06/post_168.html,20,2.75,0:02:32,50.00%,25.00%,2009,06,NA,Post 168
/2009/06/the_us_recession_in_comparativ_1.html,20,1.5,0:03:27,100.00%,75.00%,2009,06,NA,The Us Recession In Comparativ 1
/2009/07/bias_in_citation_networks.html,20,1.5,0:00:56,100.00%,50.00%,2009,07,NA,Bias In Citation Networks
/2009/07/contracting_sovereignty.html,20,1.75,0:00:43,100.00%,75.00%,2009,07,NA,Contracting Sovereignty
/2009/07/memo_to_comparativists_time_fo.html,20,1.5,0:00:12,0.00%,75.00%,2009,07,NA,Memo To Comparativists Time Fo
/2009/07/post_219.html,20,1.25,0:03:00,75.00%,75.00%,2009,07,NA,Post 219
/2009/07/rss_feeds_for_ir_journals.html,20,1,0:00:00,0.00%,100.00%,2009,07,NA,Rss Feeds For Ir Journals
/2009/07/some_data_on_latin_american_co.html,20,1.25,0:01:46,75.00%,75.00%,2009,07,NA,Some Data On Latin American Co
/2009/07/the_death_of_libertarianism_pa.html,20,2.5,0:02:06,75.00%,50.00%,2009,07,NA,The Death Of Libertarianism Pa
/2009/07/time_trends_in_irritating_cont.html,20,2.5,0:06:27,75.00%,0.00%,2009,07,NA,Time Trends In Irritating Con
/2009/08/birthers_and_truthers_compared.html,20,1,0:00:00,75.00%,100.00%,2009,08,NA,Birthers And Truthers Compared
/2009/08/book_review_cop_in_the_hood.html,20,1.5,0:00:42,75.00%,75.00%,2009,08,NA,Book Review Cop In The Hood
/2009/08/coming_second_russiangeorgian.html,20,2.5,0:17:11,75.00%,75.00%,2009,08,NA,Coming Second Russiangeorgian
/2009/08/crowdsourcing_grading.html,20,1,0:00:00,50.00%,100.00%,2009,08,NA,Crowdsourcing Grading
/2009/08/how_conservative_is_michelle_m_1.html,20,1.75,0:05:10,75.00%,50.00%,2009,08,NA,How Conservative Is Michelle M 1
/2009/08/post_226.html,20,1,0:00:00,25.00%,100.00%,2009,08,NA,Post 226
/2009/08/post_227.html,20,1,0:00:00,50.00%,100.00%,2009,08,NA,Post 227
/2009/09/2009_german_parliamentary_elec.html,20,1.25,0:00:21,75.00%,75.00%,2009,09,NA,2009 German Parliamentary Elec
/2009/09/2009_norwegian_parliamentary_e_1.html,20,1,0:00:00,75.00%,100.00%,2009,09,NA,2009 Norwegian Parliamentary E 1
/2009/09/post_237.html,20,2.75,0:12:09,50.00%,75.00%,2009,09,NA,Post 237
/2009/09/what_are_the_effects_of_us_mil.html,20,1.25,0:00:28,100.00%,75.00%,2009,09,NA,What Are The Effects Of Us Mi
/2009/10/a_bit_of_perspective_on_physic.html,20,1.5,0:05:25,50.00%,50.00%,2009,10,NA,A Bit Of Perspective On Physic
/2009/10/hard_times_at_the_indian_insti.html,20,1.75,0:01:17,25.00%,25.00%,2009,10,NA,Hard Times At The Indian Insti
/2009/10/the_stock_market_and_economic.html,20,1.5,0:00:24,100.00%,50.00%,2009,10,NA,The Stock Market And Economic
/2009/11/a_majority_likes_the_public_op.html,20,1,0:00:00,75.00%,100.00%,2009,11,NA,A Majority Likes The Public Op
/2009/11/hannah_barbara_sides.html,20,2.25,0:00:48,50.00%,25.00%,2009,11,NA,Hannah Barbara Sides
/2009/11/larry_evans_on_the_house_vote.html,20,1,0:00:00,50.00%,100.00%,2009,11,NA,Larry Evans On The House Vote
/2009/11/mapping_votes_on_the_coburn_am.html,20,1.75,0:00:47,25.00%,50.00%,2009,11,NA,Mapping Votes On The Coburn A
/2009/11/racism_and_obamacare.html,20,1,0:00:00,75.00%,100.00%,2009,11,NA,Racism And Obamacare
/2009/12/conflict_over_conflictresoluti.html,20,1,0:00:00,50.00%,100.00%,2009,12,NA,Conflict Over Conflictresoluti
/2009/12/three_stars.html,20,1,0:00:00,50.00%,100.00%,2009,12,NA,Three Stars
/2009/12/what_politico_fears.html,20,1.75,0:00:21,50.00%,50.00%,2009,12,NA,What Politico Fears
/2010/01/greg_koger_on_fresh_air.html,20,1.25,0:00:07,75.00%,75.00%,2010,01,NA,Greg Koger On Fresh Air
/2010/01/how_not_to_start_your_turn_at.html,20,1.25,0:00:25,100.00%,75.00%,2010,01,NA,How Not To Start Your Turn A
/2010/01/is_opposition_to_health_care_r.html,20,2.25,0:00:50,75.00%,75.00%,2010,01,NA,Is Opposition To Health Care R
/2010/01/massachusetts_on_my_mind_why_d_1.html,20,2,0:01:36,75.00%,0.00%,2010,01,NA,Massachusetts On My Mind Why D 1
/2010/01/new_data_on_globalization_1.html,20,2.75,0:00:26,75.00%,50.00%,2010,01,NA,New Data On Globalization 1
/2010/02/malapportionment_and_gasoline.html,20,1,0:00:00,100.00%,100.00%,2010,02,NA,Malapportionment And Gasoline
/2010/03/are_democracies_bad_at_coin.html,20,1.75,0:00:33,75.00%,50.00%,2010,03,NA,Are Democracies Bad At Coin
/2010/03/is_google_translate_a_useful_r.html,20,1,0:00:00,100.00%,100.00%,2010,03,NA,Is Google Translate A Useful R
/2010/03/is_health_care_reform_a_game_o.html,20,1,0:00:00,50.00%,100.00%,2010,03,NA,Is Health Care Reform A Game O
/2010/03/me_im_looking_forward_to_the_h.html,20,1.25,0:00:26,25.00%,75.00%,2010,03,NA,Me Im Looking Forward To The
/2010/03/more_on_un_peacekeeping_contri_2.html,20,2,0:05:33,25.00%,25.00%,2010,03,NA,More On Un Peacekeeping Contri 2
/2010/03/nuclear_reconciliation.html,20,2,0:04:24,50.00%,75.00%,2010,03,NA,Nuclear Reconciliation
/2010/03/of_psychiatrists_and_statistic.html,20,1.25,0:00:04,25.00%,75.00%,2010,03,NA,Of Psychiatrists And Statistic
/2010/03/politics_everywhere_a_third_gr.html,20,1.25,0:00:05,75.00%,75.00%,2010,03,NA,Politics Everywhere A Third Gr
/2010/03/the_la_city_council_is_terribl.html,20,1,0:00:00,50.00%,100.00%,2010,03,NA,The La City Council Is Terrib
/2010/03/the_old_boys_club_magazine_sty.html,20,1.5,0:00:26,75.00%,75.00%,2010,03,NA,The Old Boys Club Magazine Sty
/2010/03/weekend_frivolity_presidential.html,20,1.75,0:06:11,75.00%,75.00%,2010,03,NA,Weekend Frivolity Presidentia
/2010/04/a_visual_bill_explorer.html,20,1.5,0:00:44,75.00%,75.00%,2010,04,NA,A Visual Bill Explorer
/2010/04/having_daughters_makes_you_mor.html,20,1,0:00:00,50.00%,100.00%,2010,04,NA,Having Daughters Makes You Mor
/2010/04/how_long_is_your_campaign.html,20,1.25,0:00:57,75.00%,75.00%,2010,04,NA,How Long Is Your Campaign
/2010/04/incentives_for_pr_after_the_uk.html,20,1.25,0:00:03,50.00%,75.00%,2010,04,NA,Incentives For Pr After The Uk
/2010/04/more_on_epistemic_closure.html,20,1.5,0:00:13,50.00%,50.00%,2010,04,NA,More On Epistemic Closure
/2010/04/nfl_brain_injury_research_a_ba.html,20,1.25,0:00:30,100.00%,75.00%,2010,04,NA,Nfl Brain Injury Research A Ba
/2010/04/partisan_identity_and_foreign.html,20,1,0:00:00,0.00%,100.00%,2010,04,NA,Partisan Identity And Foreign
/2010/04/the_importance_of_jello_biafra.html,20,1.25,0:03:23,75.00%,75.00%,2010,04,NA,The Importance Of Jello Biafra
/2010/04/the_new_north_american_flag.html,20,1.75,0:00:16,75.00%,75.00%,2010,04,NA,The New North American Flag
/2010/04/theocratic_aspirations_meet_in.html,20,1,0:00:00,75.00%,100.00%,2010,04,NA,Theocratic Aspirations Meet In
/2010/04/what_happened_to_polmeth.html,20,1.5,0:02:37,50.00%,75.00%,2010,04,NA,What Happened To Polme
/2010/05/financial_markets_and_the_euro.html,20,1,0:00:00,50.00%,100.00%,2010,05,NA,Financial Markets And The Euro
/2010/05/fixed_term_parliament_the_magi.html,20,1.5,0:01:35,50.00%,75.00%,2010,05,NA,Fixed Term Parliament The Magi
/2010/05/the_political_effects_of_the_g.html,20,1,0:00:00,100.00%,100.00%,2010,05,NA,The Political Effects Of The G
/2010/06/dutch_elections.html,20,1.5,0:01:13,50.00%,50.00%,2010,06,NA,Dutch Elections
/2010/06/paul_staniland.html,20,1.5,0:02:42,75.00%,75.00%,2010,06,NA,Paul Staniland
/2010/06/the_netherlands_win.html,20,1.25,0:00:01,50.00%,75.00%,2010,06,NA,The Netherlands Win
/2010/07/are_political_scientists_becom.html,20,1,0:00:00,50.00%,100.00%,2010,07,NA,Are Political Scientists Beco
/2010/07/counterinsurgency_finale.html,20,1.5,0:00:03,50.00%,75.00%,2010,07,NA,Counterinsurgency Finale
/2010/07/crappy_interpretations_of_focu.html,20,1,0:00:00,75.00%,100.00%,2010,07,NA,Crappy Interpretations Of Focu
/2010/07/freeing_up_perspectives.html,20,1.5,0:00:35,50.00%,75.00%,2010,07,NA,Freeing Up Perspectives
/2010/07/hungary_and_the_imf_expert_ana.html,20,1.75,0:00:23,50.00%,75.00%,2010,07,NA,Hungary And The Imf Expert Ana
/2010/07/initial_meeting_of_new_apsa_se.html,20,1.75,0:02:04,0.00%,50.00%,2010,07,NA,Initial Meeting Of New Apsa Se
/2010/07/less_pundits_please.html,20,1,0:00:00,75.00%,100.00%,2010,07,NA,Less Pundits Please
/2010/07/potpourri_10.html,20,2.5,0:12:48,50.00%,75.00%,2010,07,NA,Potpourri 10
/2010/07/potpourri_15.html,20,2,0:01:59,25.00%,25.00%,2010,07,NA,Potpourri 15
/2010/07/thanks_but_no_thanks.html,20,1.75,0:05:38,25.00%,50.00%,2010,07,NA,Thanks But No Thanks
/2010/08/a_new_social_science_agenda_fo.html,20,1,0:00:00,25.00%,100.00%,2010,08,NA,A New Social Science Agenda Fo
/2010/08/clemens_indicted_finally.html,20,1,0:00:00,50.00%,100.00%,2010,08,NA,Clemens Indicted Finally
/2010/08/corporate_campaign_contributio.html,20,1,0:00:00,50.00%,100.00%,2010,08,NA,Corporate Campaign Contributio
/2010/08/potpourri_23.html,20,8,0:07:00,75.00%,25.00%,2010,08,NA,Potpourri 23
/2010/08/recession_crowds_out_concerns.html,20,1.25,0:00:50,75.00%,75.00%,2010,08,NA,Recession Crowds Out Concerns
/2010/08/turning_latinos_away_from_the.html,20,2.75,0:05:50,25.00%,50.00%,2010,08,NA,Turning Latinos Away From The
/2010/09/activists_valence_and_party_po.html,20,1.75,0:00:21,75.00%,75.00%,2010,09,NA,Activists Valence And Party Po
/2010/09/ambiguity_never_goes_out_of_st.html,20,1.5,0:04:05,25.00%,50.00%,2010,09,NA,Ambiguity Never Goes Out Of S
/2010/09/any_research_on_writein_candid.html,20,1.75,0:06:19,75.00%,50.00%,2010,09,NA,Any Research On Writein Candid
/2010/09/political_blogs_and_viral_info.html,20,1.5,0:02:32,25.00%,50.00%,2010,09,NA,Political Blogs And Viral Info
/2010/09/the_demographics_of_2010_1.html,20,1.25,0:00:14,25.00%,75.00%,2010,09,NA,The Demographics Of 2010 1
/2010/09/the_firing_of_moscow_mayor_yur.html,20,1,0:00:00,100.00%,100.00%,2010,09,NA,The Firing Of Moscow Mayor Yur
/2010/10/a_redrawing_of_the_redblue_map.html,20,1.5,0:00:05,0.00%,50.00%,2010,10,NA,A Redrawing Of The Redblue Map
/2010/10/aapor_cell_phone_task_force_re.html,20,1.25,0:00:16,75.00%,75.00%,2010,10,NA,Aapor Cell Phone Task Force Re
/2010/10/ajps_free_virtual_issue_on_mid.html,20,1.5,0:01:56,50.00%,50.00%,2010,10,NA,Ajps Free Virtual Issue On Mid
/2010/10/cakeblogging_redux.html,20,1,0:00:00,100.00%,100.00%,2010,10,NA,Cakeblogging Redux
/2010/10/does_divided_goverment_help_pr.html,20,1,0:00:00,75.00%,100.00%,2010,10,NA,Does Divided Goverment Help Pr
/2010/10/early_voting_depresses_turnout.html,20,1,0:00:00,25.00%,100.00%,2010,10,NA,Early Voting Depresses Turnou
/2010/10/the_looks_of_a_winner.html,20,2,0:03:07,50.00%,50.00%,2010,10,NA,The Looks Of A Winner
/2010/11/is_there_a_republican_mandate.html,20,1,0:00:00,100.00%,100.00%,2010,11,NA,Is There A Republican Mandate
/2010/11/more_on_bilingual_polling.html,20,1,0:00:00,75.00%,100.00%,2010,11,NA,More On Bilingual Polling
/2010/11/seats_lost_in_translation.html,20,1.5,0:03:03,25.00%,75.00%,2010,11,NA,Seats Lost In Translation
/2010/12/boys_monkeys_and_toys_with_whe.html,20,1.25,0:01:54,75.00%,75.00%,2010,12,NA,Boys Monkeys And Toys With Whe
/2010/12/fortunately_making_a_statistic.html,20,1.25,0:00:25,50.00%,75.00%,2010,12,NA,Fortunately Making A Statistic
/2010/12/fun_with_google_ngrams.html,20,1.25,0:07:20,50.00%,75.00%,2010,12,NA,Fun With Google Ngrams
/2010/12/how_to_bury_the_lead_russian_s.html,20,1.5,0:00:49,50.00%,75.00%,2010,12,NA,How To Bury The Lead Russian S
/2010/12/more_on_why_all_politics_is_lo.html,20,1,0:00:00,75.00%,100.00%,2010,12,NA,More On Why All Politics Is Lo
/2010/12/on_the_american_publics_allege.html,20,1.25,0:00:18,50.00%,75.00%,2010,12,NA,On The American Publics Allege
/2010/12/science_ideology_and_human_ori.html,20,1,0:00:00,50.00%,100.00%,2010,12,NA,Science Ideology And Human Ori
/2011/01/an_online_bribe_registry.html,20,1.25,0:00:05,0.00%,75.00%,2011,01,NA,An Online Bribe Registry
/2011/01/attacks_on_members_of_congress.html,20,2,0:01:23,25.00%,50.00%,2011,01,NA,Attacks On Members Of Congress
/2011/01/book_titles.html,20,1.25,0:00:19,0.00%,75.00%,2011,01,NA,Book Titles
/2011/01/gibbs_and_daley.html,20,1,0:00:00,0.00%,100.00%,2011,01,NA,Gibbs And Daley
/2011/01/more_evidence_of_growing_natio.html,20,1.25,0:00:01,50.00%,75.00%,2011,01,NA,More Evidence Of Growing Natio
/2011/01/too_fast_and_too_furious_germa.html,20,1.75,0:00:18,50.00%,50.00%,2011,01,NA,Too Fast And Too Furious Germa
/2011/01/where_in_the_world_is_the_us_c.html,20,1,0:00:00,50.00%,100.00%,2011,01,NA,Where In The World Is The Us C
/2011/01/why_cant_i_be_more_like_bill_j.html,20,1.75,0:00:39,100.00%,75.00%,2011,01,NA,Why Cant I Be More Like Bill J
/2011/02/discrimination_against_europea.html,20,3,0:20:11,100.00%,75.00%,2011,02,NA,Discrimination Against Europea
/2011/02/more_on_1989_vs_2011.html,20,2,0:00:21,75.00%,75.00%,2011,02,NA,More On 1989 Vs 2011
/2011/02/mummy_dearest.html,20,1,0:00:00,0.00%,100.00%,2011,02,NA,Mummy Deares
/2011/03/a_question_about_the_economic_.html,20,2,0:00:52,0.00%,50.00%,2011,03,NA,A Question About The Economic
/2011/03/jesus_can_stay_in_european_cla.html,20,1.5,0:03:35,75.00%,50.00%,2011,03,NA,Jesus Can Stay In European Cla
/2011/03/more_on_the_missing_conservati.html,20,1,0:00:00,75.00%,100.00%,2011,03,NA,More On The Missing Conservati
/2011/04/patriotic_millionaires.html,20,1.5,0:07:52,75.00%,75.00%,2011,04,NA,Patriotic Millionaires
/2011/04/poem_in_your_pocket_day_academ.html,20,1.25,0:05:27,100.00%,75.00%,2011,04,NA,Poem In Your Pocket Day Acade
/2011/04/unlock_the_nsf.html,20,1.75,0:03:11,75.00%,75.00%,2011,04,NA,Unlock The Nsf
/2011/05/a-realigning-canadian-election/,20,1.25,0:02:25,75.00%,75.00%,2011,05,a-realigning-canadian-election,
/2011/05/mock-the-threat/,20,2.25,0:03:55,75.00%,25.00%,2011,05,mock-the-threat,
/2011/05/site_migration_and_redesign.html,20,1.75,0:00:17,50.00%,25.00%,2011,05,NA,Site Migration And Redesign
/2011/05/the-real-interesting-question-for2012-presidential-election/,20,1.5,0:00:02,75.00%,50.00%,2011,05,the-real-interesting-question-for2012-presidential-election,
/blog/2007/11/23/why_endorsements_matter_in_pre/,20,1,0:00:00,75.00%,100.00%,2007,11,23,Why Endorsements Matter In Pre
/blog/2008/04/21/post_79/,20,1.25,0:00:05,100.00%,75.00%,2008,04,21,Post 79
/blog/2008/08/04/_but_you_wont_find_it_that_way/,20,1.25,0:00:29,75.00%,75.00%,2008,08,04, But You Wont Find It That Way
/blog/2008/11/05/truths_and_myths_about_the_200/,20,1,0:00:00,75.00%,100.00%,2008,11,05,Truths And Myths About The 200
/blog/2009/02/22/theyll_have_to_pry_um_my_cold/,20,1,0:00:00,100.00%,100.00%,2009,02,22,Theyll Have To Pry Um My Cold
/blog/2009/04/05/a_tantalizing_graph_featuring/,20,2.25,0:00:44,100.00%,50.00%,2009,04,05,A Tantalizing Graph Featuring
/blog/2009/09/23/the_case_for_filibustering_or/,20,1,0:00:00,75.00%,100.00%,2009,09,23,The Case For Filibustering Or
/blog/2010/01/22/racism_and_soccer/,20,1,0:00:00,100.00%,100.00%,2010,01,22,Racism And Soccer
/blog/2010/02/04/the_bad_ass_theory_of_why_dict/,20,1.25,0:00:44,100.00%,75.00%,2010,02,04,The Bad Ass Theory Of Why Dict
/blog/2010/07/27/public_opinion_and_taxes/,20,1.25,0:01:48,25.00%,75.00%,2010,07,27,Public Opinion And Taxes
/blog/2010/08/24/the_shrinking_political_scienc/,20,1.5,0:00:39,100.00%,75.00%,2010,08,24,The Shrinking Political Scienc
/blog/2011/02/12/the_empty_bench_vetting_and_wh/,20,1.25,0:03:10,75.00%,75.00%,2011,02,12,The Empty Bench Vetting And Wh
/blog/2011/05/11/billionaires-role-in-hiring-decisions-at-florida-state-university-raises-questions/,20,1,0:00:00,100.00%,100.00%,2011,05,11,Billionaires Role In Hiring Decisions At Florida State University Raises Questions
/blog/2011/05/12/will-the-internet-make-citizens-love-democracy/,20,1,0:00:00,100.00%,100.00%,2011,05,12,Will The Internet Make Citizens Love Democracy
/blog/2011/05/17/the-lasting-electoral-effects-of-natural-disaster-response/,20,1,0:00:00,75.00%,100.00%,2011,05,17,The Lasting Electoral Effects Of Natural Disaster Response
/blog/2011/06/09/whistleblower-vs-leaker/,20,2.75,0:12:11,75.00%,75.00%,2011,06,09,Whistleblower Vs Leaker
/blog/2011/06/15/war-powers-update-no-hostilities/,20,1,0:00:00,100.00%,100.00%,2011,06,15,War Powers Update No Hostilities
/blog/2011/06/20/reforming-lobbying-via-the-james-database/,20,1.25,0:00:00,75.00%,75.00%,2011,06,20,Reforming Lobbying Via The James Database
/blog/2011/06/21/how-conservative-are-gop-women-in-the-house/,20,1.25,0:00:22,50.00%,75.00%,2011,06,21,How Conservative Are Gop Women In The House
/blog/2011/06/23/7621/,20,1.5,0:03:29,25.00%,50.00%,2011,06,23,7621
/blog/2011/06/23/dualing-executives/,20,1.5,0:07:34,100.00%,75.00%,2011,06,23,Dualing Executives
/blog/2011/06/23/israeli-perspective-on-foreign-aid/,20,1.25,0:00:01,75.00%,75.00%,2011,06,23,Israeli Perspective On Foreign Aid
/blog/2011/06/24/who-benefits-from-higher-turnout/,20,1.5,0:03:54,100.00%,50.00%,2011,06,24,Who Benefits From Higher Turnout
/blog/2011/07/08/whatever-will-facebook-think-of-next/,20,1.25,0:04:18,100.00%,75.00%,2011,07,08,Whatever Will Facebook Think Of Next
/blog/2011/07/20/the-effect-of-the-tea-party-in-2010/,20,4.25,0:04:06,75.00%,50.00%,2011,07,20,The Effect Of The Tea Party In 2010
/blog/2011/07/22/i-definitely-have-to-read-this-groseclose-book/,20,1.75,0:00:25,50.00%,75.00%,2011,07,22,I Definitely Have To Read This Groseclose Book
/blog/2011/07/27/actually-political-science-is-both/,20,1.25,0:00:03,100.00%,75.00%,2011,07,27,Actually Political Science Is Both
/blog/2011/08/04/be-careful-what-you-vote-against-creating-super-committees/,20,2,0:00:47,100.00%,75.00%,2011,08,04,Be Careful What You Vote Against Creating Super Committees
/blog/2011/08/04/jack-goldstone-is-blogging/,20,1,0:00:00,50.00%,100.00%,2011,08,04,Jack Goldstone Is Blogging
/blog/2011/08/09/twitter-and-collective-action-london-edition/,20,1,0:00:00,50.00%,100.00%,2011,08,09,Twitter And Collective Action London Edition
/blog/2011/08/10/potpourri-elections-edition/,20,2,0:00:25,50.00%,50.00%,2011,08,10,Potpourri Elections Edition
/blog/2011/08/14/weekend-frivolity-post-conflict-potter/,20,1.25,0:06:10,50.00%,75.00%,2011,08,14,Weekend Frivolity Post Conflict Potter
/blog/2011/08/24/politicians-like-constituents-like-them/,20,1,0:00:00,100.00%,100.00%,2011,08,24,Politicians Like Constituents Like Them
/blog/2011/08/24/politics-everywhere-cooking-curry/,20,1,0:00:00,100.00%,100.00%,2011,08,24,Politics Everywhere Cooking Curry
/blog/2011/09/06/do-bedroom-eyes-wear-political-glasses/,20,1.5,0:01:24,100.00%,50.00%,2011,09,06,Do Bedroom Eyes Wear Political Glasses
/blog/2011/09/08/how-much-does-the-republican-nominee-matter/,20,1.25,0:01:41,75.00%,75.00%,2011,09,08,How Much Does The Republican Nominee Matter
/blog/2011/09/11/chris-joyner/,20,1.25,0:00:09,75.00%,75.00%,2011,09,11,Chris Joyner
/blog/2011/09/22/esablishment-of-jordan-center-for-russian-studies-at-nyu-and-call-for-executive-director-candidates/,20,1.25,0:00:10,75.00%,75.00%,2011,09,22,Esablishment Of Jordan Center For Russian Studies At Nyu And Call For Executive Director Candidates
/blog/2011/09/25/putin-in-2012-guest-commentary-2/,20,1.5,0:00:37,100.00%,75.00%,2011,09,25,Putin In 2012 Guest Commentary 2
/blog/2011/09/28/movie-reviews-and-media-bias/,20,1,0:00:00,50.00%,100.00%,2011,09,28,Movie Reviews And Media Bias
/blog/2011/10/12/expert-analysis-tymoshenko-verdict-in-ukraine/,20,1.5,0:00:13,100.00%,75.00%,2011,10,12,Expert Analysis Tymoshenko Verdict In Ukraine
/blog/2011/10/12/slovakia-and-the-euro-bailout-what-happened-what‰Ûªs-next-the-short-and-very-short-versions/,20,1,0:00:00,75.00%,100.00%,2011,10,12,Slovakia And The Euro Bailout What Happened What‰Ûªs Next The Short And Very Short Versions
/blog/2011/10/20/qaddafi-is-dead-does-it-matter-for-libyas-future/,20,2.25,0:01:44,75.00%,50.00%,2011,10,20,Qaddafi Is Dead Does It Matter For Libyas Future
/blog/2011/11/10/forecasting-2012-how-much-does-ideology-matter/,20,1.5,0:02:09,50.00%,50.00%,2011,11,10,Forecasting 2012 How Much Does Ideology Matter
/blog/2011/11/15/republican-presidential-candidate-set-to-lose-support-among-mccain-voters-who-have-died-since-2008/,20,1.25,0:00:02,75.00%,75.00%,2011,11,15,Republican Presidential Candidate Set To Lose Support Among Mccain Voters Who Have Died Since 2008
/blog/2011/11/19/how-to-become-a-political-blogger/,20,1.25,0:00:04,100.00%,75.00%,2011,11,19,How To Become A Political Blogger
/blog/2011/11/28/more-on-mandatory-voting-which-does-not-necessarily-make-electorate-less-informed,20,1,0:00:00,75.00%,100.00%,2011,11,28,More On Mandatory Voting Which Does Not Necessarily Make Electorate Less Informed
/blog/2011/12/02/egypts-elections-in-comparative-perspective-looking-to-the-future/,20,1,0:00:00,100.00%,100.00%,2011,12,02,Egypts Elections In Comparative Perspective Looking To The Future
/blog/2011/12/05/12946/,20,1,0:00:00,100.00%,100.00%,2011,12,05,12946
